#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
477000,391,0,230,160,0.07,1,0,293.15,289.15
477900,359,0,213,145,0.13,1,0,293.15,289.15
478800,355,0,186,183,0,1,0,293.15,289.15
479700,265,0,137,140,0,1,0,293.15,289.15
480600,126,0,73,51,0.8,1,0,293.15,289.15
481500,191,0,121,68,0.4,1,0,293.15,289.15
482400,167,0,108,58,0.13,1,0,293.15,289.15
483300,313,0,184,136,0.13,1,0,293.15,289.15
484200,369,0,206,180,0,0,0,293.15,289.15
485100,204,0,130,75,0,0,0,293.15,289.15
486000,58,0,40,16,0,0,0,293.15,289.15
486900,55,0,37,16,0,0,0,293.15,289.15
487800,46,0,29,15,0,0,0,293.15,289.15
488700,236,0,117,137,0,0,0,293.15,289.15
489600,147,0,76,80,0,0,0,293.15,289.15
490500,46,0,29,15,0,0,0,293.15,289.15
491400,54,0,34,19,0,0,0,293.15,289.15
492300,124,0,75,48,0,1,0,293.15,289.15
493200,354,0,200,164,0.8,1,0,293.15,293.15
494100,455,0,250,221,0,1,0,293.15,293.15
495000,278,0,168,108,0.07,2,0,293.15,293.15
495900,286,0,173,111,0,2,0,293.15,293.15
496800,477,0,297,178,0,2,0,293.15,293.15
497700,536,0,319,220,0.8,2,0,293.15,293.15
498600,691,0,390,318,0,2,0,293.15,293.15
499500,592,0,357,239,0.07,1,0,293.15,293.15
500400,516,0,322,193,0.53,2,0,293.15,293.15
501300,400,0,248,151,0.13,2,0,293.15,293.15
502200,909,0,389,518,0,2,0,293.15,293.15
503100,655,0,385,284,0.07,2,0,293.15,293.15
504000,636,0,369,279,0,2,0,293.15,293.15
504900,542,0,341,200,0.13,2,0,293.15,293.15
505800,544,0,343,200,0.27,2,0,293.15,293.15
506700,541,0,341,198,0.87,1,0,293.15,293.15
507600,607,0,371,242,0,1,0,293.15,293.15
508500,721,0,424,315,0.07,2,0,293.15,293.15
509400,553,0,344,209,0.2,2,0,293.15,293.15
510300,483,0,305,177,0.07,1,1,293.15,293.15
511200,527,0,332,193,0.6,2,1,289.15,291.15
512100,919,0,393,524,0.07,2,1,289.15,291.15
513000,689,0,394,312,0.13,2,1,289.15,291.15
513900,589,0,343,255,0.13,2,1,289.15,291.15
514800,1021,0,387,632,0.53,2,2,289.15,291.15
515700,375,0,223,150,0,1,3,289.15,291.15
516600,246,0,139,105,0,1,3,289.15,291.15
517500,360,0,192,178,0.07,1,3,289.15,291.15
518400,223,0,111,129,0,0,4,289.15,291.15
519300,46,0,29,15,0,0,4,289.15,291.15
520200,46,0,29,15,0,0,4,289.15,291.15
521100,46,0,29,15,0,0,4,289.15,291.15
522000,84,0,47,40,0,0,4,289.15,291.15
522900,236,0,117,137,0,0,4,289.15,291.15
523800,109,0,58,56,0,0,4,289.15,291.15
524700,46,0,29,15,0,0,4,289.15,291.15
525600,46,0,29,15,0,0,4,289.15,291.15
526500,46,0,29,15,0,0,4,289.15,291.15
527400,198,0,99,113,0,0,4,289.15,291.15
528300,185,0,93,104,0,0,4,289.15,291.15
529200,46,0,29,15,0,0,4,289.15,291.15
530100,46,0,29,15,0,0,4,289.15,291.15
531000,46,0,29,15,0,0,4,289.15,291.15
531900,122,0,64,64,0,0,4,289.15,291.15
532800,236,0,117,137,0,0,4,289.15,291.15
533700,71,0,41,32,0,0,4,289.15,291.15
534600,46,0,29,15,0,0,4,289.15,291.15
535500,46,0,29,15,0,0,4,289.15,291.15
536400,46,0,29,15,0,0,4,289.15,291.15
537300,236,0,117,137,0,0,3,289.15,291.15
538200,147,0,76,80,0,0,3,289.15,291.15
539100,46,0,29,15,0,0,3,289.15,291.15
540000,46,0,29,15,0,0,3,293.15,291.15
540900,46,0,29,15,0,0,3,293.15,291.15
541800,160,0,82,88,0.13,0,3,293.15,291.15
542700,245,0,123,138,0.13,1,2,293.15,291.15
543600,113,0,66,45,0,2,1,293.15,289.15
544500,126,0,73,51,0,2,0,293.15,289.15
545400,126,0,73,51,0.13,2,0,293.15,289.15
546300,164,0,91,76,0,2,0,293.15,289.15
547200,340,0,174,184,0.13,2,0,293.15,289.15
548100,269,0,146,128,0.2,2,0,293.15,289.15
549000,247,0,139,106,0.13,2,0,293.15,289.15
549900,259,0,146,112,0,1,0,293.15,289.15
550800,1163,0,146,338,0,1,0,289.15,289.15
551700,1602,0,246,522,0.13,1,0,289.15,289.15
552600,1408,0,139,433,0.8,0,0,289.15,289.15
553500,1268,0,75,343,0,0,0,289.15,289.15
554400,673,0,79,196,0,0,0,289.15,289.15
555300,153,0,85,67,0.07,1,0,289.15,289.15
556200,167,0,89,84,0.4,1,0,289.15,289.15
557100,316,0,161,173,0,1,0,289.15,289.15
558000,71,0,41,32,0,0,0,289.15,289.15
558900,46,0,29,15,0,0,0,289.15,289.15
559800,46,0,29,15,0,0,0,289.15,289.15
560700,46,0,29,15,0.13,1,0,289.15,289.15
561600,281,0,142,157,0.13,1,0,289.15,289.15
562500,289,0,154,144,0.07,1,0,289.15,289.15
563400,182,0,104,76,0.93,1,0,289.15,289.15
564300,571,0,174,396,0,2,0,289.15,289.15
565200,174,0,111,61,0.07,2,0,289.15,289.15
566100,320,0,182,148,0.8,1,0,289.15,289.15
567000,456,0,262,210,0.4,1,0,289.15,289.15
567900,199,0,137,60,0,0,0,289.15,289.15
568800,184,0,123,59,0,0,0,289.15,289.15
569700,167,0,108,58,0,0,0,289.15,289.15
570600,205,0,125,82,0,0,0,289.15,289.15
571500,268,0,138,148,0,0,0,289.15,289.15
572400,109,0,58,56,0,0,0,289.15,289.15
573300,46,0,29,15,0,0,0,289.15,289.15
574200,46,0,29,15,0,0,0,289.15,289.15
575100,46,0,29,15,0,0,0,289.15,289.15
576000,198,0,99,113,0,0,0,289.15,289.15
576900,185,0,93,104,0,0,0,289.15,289.15
577800,46,0,29,15,0,0,0,289.15,289.15
578700,46,0,29,15,0,0,0,289.15,289.15
579600,46,0,29,15,0.4,0,0,293.15,293.15
580500,141,0,74,72,0.8,2,0,293.15,293.15
581400,2960,0,903,2074,0.07,3,0,293.15,293.15
582300,1456,0,532,925,0.87,3,0,293.15,293.15
583200,927,0,334,592,0.8,3,0,293.15,293.15
584100,399,0,247,150,0,2,0,293.15,293.15
585000,399,0,247,150,0.2,2,0,293.15,293.15
585900,600,0,344,273,0,2,0,293.15,293.15
586800,909,0,370,548,0.4,3,0,293.15,293.15
587700,489,0,303,185,0.07,4,0,293.15,293.15
588600,379,0,229,149,0.13,3,0,293.15,293.15
589500,880,0,368,510,0.07,3,0,293.15,293.15
590400,639,0,383,266,0.87,3,0,293.15,293.15
591300,709,0,418,307,0,3,0,293.15,293.15
592200,665,0,359,304,0.07,2,0,293.15,293.15
593100,1125,0,402,721,0,3,0,293.15,293.15
594000,381,0,231,149,0.53,2,1,293.15,293.15
594900,362,0,208,155,0.07,2,1,293.15,293.15
595800,600,0,344,273,0.2,2,1,293.15,293.15
596700,554,0,339,220,0.07,1,2,293.15,293.15
597600,531,0,336,193,0.07,1,2,289.15,291.15
598500,398,0,263,133,0.07,0,3,289.15,291.15
599400,208,0,146,61,0,0,3,289.15,291.15
600300,351,0,207,157,0,0,3,289.15,291.15
601200,322,0,190,144,0,0,3,289.15,291.15
602100,57,0,39,16,0,0,3,289.15,291.15
603000,46,0,29,15,0,0,3,289.15,291.15
603900,46,0,29,15,0,0,3,289.15,291.15
604800,122,0,64,64,0,0,3,289.15,291.15
605700,236,0,117,137,0,0,3,289.15,291.15
606600,71,0,41,32,0,0,3,289.15,291.15
607500,46,0,29,15,0,0,3,289.15,291.15
608400,46,0,29,15,0,0,3,289.15,291.15
609300,46,0,29,15,0,0,3,289.15,291.15
610200,236,0,117,137,0,0,3,289.15,291.15
611100,147,0,76,80,0,0,3,289.15,291.15
612000,46,0,29,15,0,0,3,289.15,291.15
612900,46,0,29,15,0,0,3,289.15,291.15
613800,46,0,29,15,0,0,3,289.15,291.15
614700,160,0,82,88,0,0,3,289.15,291.15
615600,223,0,111,129,0,0,3,289.15,291.15
616500,46,0,29,15,0,0,3,289.15,291.15
617400,46,0,29,15,0,0,3,289.15,291.15
618300,46,0,29,15,0,0,3,289.15,291.15
619200,84,0,47,40,0,0,3,289.15,291.15
620100,236,0,117,137,0,0,3,289.15,291.15
621000,109,0,58,56,0,0,3,289.15,291.15
621900,46,0,29,15,0,0,3,289.15,291.15
622800,46,0,29,15,0,0,3,289.15,291.15
623700,46,0,29,15,0,0,3,289.15,291.15
624600,198,0,99,113,0,0,3,289.15,291.15
625500,185,0,93,104,0,0,3,289.15,291.15
626400,46,0,29,15,0,0,3,293.15,291.15
627300,46,0,29,15,0,0,3,293.15,291.15
628200,46,0,29,15,0,1,2,293.15,291.15
629100,151,0,80,77,0,1,2,293.15,291.15
630000,319,0,162,174,0,1,2,293.15,289.15
630900,71,0,41,32,0,0,2,293.15,289.15
631800,70,0,42,26,0,1,1,293.15,289.15
632700,1262,0,76,336,0,1,1,293.15,289.15
633600,1369,0,135,384,0.13,1,1,293.15,289.15
634500,1446,0,160,456,0,0,1,293.15,289.15
635400,1291,0,82,369,0,0,1,293.15,289.15
636300,587,0,36,154,0,0,1,293.15,289.15
637200,59,0,36,22,0,0,1,293.15,289.15
638100,49,0,31,17,0,0,1,293.15,289.15
639000,160,0,82,88,0,0,1,293.15,289.15
639900,223,0,111,129,0,0,1,293.15,289.15
640800,46,0,29,15,0,0,1,293.15,289.15
641700,46,0,29,15,0,0,1,293.15,289.15
642600,46,0,29,15,0,0,1,293.15,289.15
643500,84,0,47,40,0,0,1,293.15,289.15
644400,236,0,117,137,0,0,1,293.15,289.15
645300,109,0,58,56,0,0,1,293.15,289.15
646200,46,0,29,15,0,0,1,293.15,289.15
647100,46,0,29,15,0,0,1,293.15,289.15
648000,59,0,37,21,0,0,1,293.15,289.15
648900,238,0,121,131,0.2,1,0,293.15,289.15
649800,225,0,115,122,0.4,1,0,293.15,289.15
650700,131,0,76,54,0.13,1,0,293.15,289.15
651600,833,0,278,554,0,1,0,293.15,289.15
652500,319,0,203,114,0,1,1,293.15,289.15
653400,395,0,238,163,0.93,1,1,293.15,289.15
654300,509,0,290,236,0.07,1,1,293.15,289.15
655200,371,0,229,142,0.2,1,1,293.15,289.15
656100,281,0,175,104,1.27,1,1,293.15,289.15
657000,206,0,117,87,0.93,1,1,293.15,289.15
657900,206,0,117,87,0.93,1,1,293.15,289.15
658800,396,0,205,209,0.2,1,1,293.15,289.15
659700,307,0,164,152,0,2,0,293.15,289.15
660600,206,0,117,87,0.13,2,0,293.15,289.15
661500,218,0,123,93,0.13,2,0,293.15,289.15
662400,800,0,248,550,0.47,2,0,293.15,289.15
663300,405,0,227,187,0.07,2,0,293.15,289.15
664200,468,0,256,228,0.13,2,0,293.15,289.15
665100,278,0,168,108,0,2,0,293.15,289.15
666000,306,0,188,117,0.07,2,0,293.15,293.15
666900,396,0,244,150,0.4,2,0,293.15,293.15
667800,448,0,275,175,0,2,0,293.15,293.15
668700,600,0,345,273,0.13,2,0,293.15,293.15
669600,474,0,287,192,0.07,2,0,293.15,293.15
670500,1010,0,545,464,0.93,1,0,293.15,293.15
671400,2246,0,1139,1105,0.27,1,0,293.15,293.15
672300,590,0,326,262,0.47,1,0,293.15,293.15
673200,551,0,317,247,0.07,1,0,293.15,293.15
674100,1185,0,478,718,0,1,0,293.15,293.15
675000,410,0,258,151,0.8,1,0,293.15,293.15
675900,410,0,258,151,0.13,2,0,293.15,293.15
676800,483,0,305,177,0,2,0,293.15,293.15
677700,470,0,277,198,0,2,0,293.15,293.15
678600,960,0,330,366,0,2,0,293.15,293.15
679500,1574,0,275,453,0,2,0,293.15,293.15
680400,1573,0,279,445,0,2,0,293.15,293.15
681300,1934,0,320,765,0,1,1,293.15,293.15
682200,1645,0,310,542,0,1,1,293.15,293.15
683100,721,0,424,315,0,1,1,293.15,293.15
684000,601,0,354,256,0,1,1,289.15,291.15
684900,435,0,265,168,0,1,1,289.15,291.15
685800,603,0,380,221,0.07,1,1,289.15,291.15
686700,435,0,271,162,0.8,1,1,289.15,291.15
687600,324,0,200,134,0.13,0,2,289.15,291.15
688500,388,0,229,175,0,0,2,289.15,291.15
689400,151,0,104,45,0,0,2,289.15,291.15
690300,58,0,40,16,0,0,2,289.15,291.15
691200,58,0,40,16,0,0,2,289.15,291.15
692100,85,0,47,40,0,0,2,289.15,291.15
693000,236,0,117,137,0,0,2,289.15,291.15
693900,109,0,58,56,0,0,2,289.15,291.15
694800,46,0,29,15,0,0,2,289.15,291.15
695700,46,0,29,15,0,0,2,289.15,291.15
696600,46,0,29,15,0,0,2,289.15,291.15
697500,198,0,99,113,0,0,2,289.15,291.15
698400,185,0,93,104,0,0,2,289.15,291.15
699300,46,0,29,15,0,0,2,289.15,291.15
700200,46,0,29,15,0,0,2,289.15,291.15
701100,102,0,60,40,0.53,1,2,289.15,291.15
702000,122,0,64,64,0.4,0,3,289.15,291.15
702900,236,0,117,137,0,0,3,289.15,291.15
703800,71,0,41,32,0,0,3,289.15,291.15
704700,46,0,29,15,0,0,3,289.15,291.15
705600,46,0,29,15,0,0,3,289.15,291.15
706500,46,0,29,15,0,0,3,289.15,291.15
707400,236,0,117,137,0,0,3,289.15,291.15
708300,147,0,76,80,0,0,4,289.15,291.15
709200,46,0,29,15,0,0,4,289.15,291.15
710100,46,0,29,15,0,0,4,289.15,291.15
711000,46,0,29,15,0,0,4,289.15,291.15
711900,160,0,82,88,0,0,4,289.15,291.15
712800,223,0,111,129,0,0,4,289.15,291.15
713700,46,0,29,15,0,0,4,289.15,291.15
714600,75,0,45,29,0,1,3,289.15,291.15
715500,59,0,37,21,0.07,0,3,289.15,291.15
716400,121,0,67,56,0.8,1,3,289.15,291.15
717300,311,0,158,171,0.2,1,3,289.15,291.15
718200,227,0,123,109,0.13,2,2,289.15,291.15
719100,267,0,159,107,0,2,2,289.15,291.15
720000,553,0,306,245,0,2,2,293.15,293.15
720900,2291,0,1175,1114,0,2,2,293.15,293.15
721800,1109,0,402,721,0.13,2,2,293.15,293.15
722700,1060,0,392,680,0.07,2,2,293.15,293.15
723600,391,0,239,151,0.13,2,2,293.15,293.15
724500,367,0,218,148,0.4,3,1,293.15,293.15
725400,367,0,218,148,0.4,3,1,293.15,293.15
726300,952,0,330,628,0.53,2,1,293.15,293.15
727200,420,0,220,217,0.87,2,1,293.15,293.15
728100,231,0,129,104,0.53,3,1,293.15,293.15
729000,2493,0,645,1451,0.8,3,1,293.15,293.15
729900,1902,0,426,881,0,3,1,293.15,293.15
730800,1600,0,340,665,0,3,1,293.15,293.15
731700,3560,0,961,2023,0.13,3,1,293.15,293.15
732600,1224,0,245,395,0.53,3,1,293.15,293.15
733500,2481,0,716,1171,0,3,1,293.15,293.15
734400,3842,0,1211,2036,12.13,3,1,293.15,293.15
735300,1523,0,409,518,0.13,2,1,293.15,293.15
736200,3423,0,945,1895,0,2,1,293.15,293.15
737100,2247,0,433,842,0.13,2,1,293.15,293.15
738000,2374,0,288,643,0.4,2,1,293.15,293.15
738900,2335,0,263,629,0.13,3,0,293.15,293.15
739800,2262,0,219,600,0,3,0,293.15,293.15
740700,1477,0,240,420,1,3,0,293.15,293.15
741600,746,0,341,304,0.8,3,0,293.15,293.15
742500,619,0,388,236,0.93,3,0,293.15,293.15
743400,360,0,231,127,0.13,3,0,293.15,293.15
744300,1138,0,352,785,0.8,3,0,293.15,293.15
745200,1034,0,347,685,0.27,3,0,293.15,293.15
746100,669,0,335,348,0.07,3,0,293.15,293.15
747000,595,0,354,254,0.13,3,0,293.15,293.15
747900,932,0,386,307,0.4,3,0,293.15,293.15
748800,1314,0,328,391,0.4,3,0,293.15,293.15
749700,1311,0,326,390,0,3,0,293.15,293.15
750600,1317,0,316,414,0,3,0,293.15,293.15
751500,1270,0,267,428,0,3,0,293.15,293.15
752400,1106,0,191,323,0.4,3,0,293.15,293.15
753300,1214,0,264,355,0,3,0,293.15,293.15
754200,1214,0,264,355,0,3,0,293.15,293.15
755100,1481,0,310,577,0.07,3,0,293.15,293.15
756000,1506,0,345,585,0.4,3,0,293.15,293.15
756900,1650,0,424,529,0,3,0,293.15,293.15
757800,2434,0,314,678,0.13,3,0,293.15,293.15
758700,2456,0,333,680,0.93,3,0,293.15,293.15
759600,2413,0,343,667,0,3,0,293.15,293.15
760500,2426,0,586,1002,0.07,4,0,293.15,293.15
761400,4611,0,1180,2599,0,4,0,293.15,293.15
762300,1772,0,410,513,0.07,4,0,293.15,293.15
763200,1662,0,336,476,0,4,0,293.15,293.15
764100,1290,0,339,385,0,3,0,293.15,293.15
765000,582,0,360,224,0,3,0,293.15,293.15
765900,710,0,415,313,0,3,0,293.15,293.15
766800,604,0,370,239,0,4,0,293.15,293.15
767700,531,0,336,193,0,4,0,293.15,293.15
768600,531,0,336,193,0.13,4,0,293.15,293.15
769500,531,0,336,193,0,4,0,293.15,293.15
770400,772,0,466,320,0.53,4,0,293.15,293.15
771300,671,0,400,283,0,4,0,293.15,293.15
772200,531,0,336,193,1.2,4,0,293.15,293.15
773100,931,0,404,525,0.07,4,0,293.15,293.15
774000,531,0,336,193,0.07,3,1,289.15,291.15
774900,607,0,371,242,0.13,2,2,289.15,291.15
775800,1121,0,492,647,0,2,2,289.15,291.15
776700,452,0,280,173,0,2,2,289.15,291.15
777600,515,0,326,188,0.8,1,3,289.15,291.15
778500,531,0,336,193,0.93,1,3,289.15,291.15
779400,529,0,334,193,0,1,3,289.15,291.15
780300,638,0,360,295,0,1,3,289.15,291.15
781200,444,0,249,204,0,1,3,289.15,291.15
782100,246,0,139,105,0.47,1,3,289.15,291.15
783000,246,0,139,105,0.8,1,3,289.15,291.15
783900,246,0,139,105,0,1,3,289.15,291.15
784800,400,0,218,192,0,1,3,289.15,291.15
785700,544,0,299,261,0,1,3,289.15,291.15
786600,167,0,108,58,0,0,4,289.15,291.15
787500,167,0,108,58,0,0,4,289.15,291.15
788400,167,0,108,58,0,0,4,289.15,291.15
789300,157,0,94,65,0,0,4,289.15,291.15
790200,236,0,117,137,0,0,4,289.15,291.15
791100,109,0,58,56,0,0,4,289.15,291.15
792000,46,0,29,15,0,0,4,289.15,291.15
792900,46,0,29,15,0,0,4,289.15,291.15
793800,46,0,29,15,0,0,4,289.15,291.15
794700,198,0,99,113,0,0,4,289.15,291.15
795600,185,0,93,104,0,0,4,289.15,291.15
796500,46,0,29,15,0,0,4,289.15,291.15
797400,46,0,29,15,0,0,4,289.15,291.15
798300,46,0,29,15,0,0,4,289.15,291.15
799200,122,0,64,64,0,0,4,289.15,291.15
800100,236,0,117,137,0.87,1,3,289.15,291.15
801000,93,0,53,41,0.07,1,3,289.15,291.15
801900,553,0,156,396,0.93,2,2,289.15,291.15
802800,219,0,124,94,0.07,2,2,289.15,291.15
803700,256,0,144,111,0.07,2,1,289.15,291.15
804600,449,0,233,233,0.8,1,1,289.15,291.15
805500,347,0,186,170,1.27,2,0,289.15,291.15
806400,246,0,139,105,0,1,0,293.15,293.15
807300,246,0,139,105,0.53,1,0,293.15,293.15
808200,246,0,139,105,0.27,1,0,293.15,293.15
809100,364,0,194,180,0,1,0,293.15,293.15
810000,861,0,299,578,0.13,2,0,293.15,293.15
810900,2381,0,506,1873,0.27,2,0,293.15,293.15
811800,1814,0,415,1397,0,2,0,293.15,293.15
812700,267,0,162,104,0,1,0,293.15,293.15
813600,407,0,247,163,0.8,1,0,293.15,293.15
814500,549,0,312,254,0,1,0,293.15,293.15
815400,262,0,166,101,0.07,0,0,293.15,293.15
816300,199,0,137,60,0,0,0,293.15,293.15
817200,129,0,84,44,0,0,0,293.15,293.15
818100,46,0,29,15,0,0,0,293.15,293.15
819000,198,0,99,113,0,0,0,293.15,293.15
819900,185,0,93,104,0,0,0,293.15,293.15
820800,113,0,68,44,0.07,1,0,293.15,293.15
821700,247,0,152,94,0.13,1,0,293.15,293.15
822600,279,0,169,108,1.87,1,0,293.15,293.15
823500,363,0,209,160,8.53,1,0,293.15,293.15
824400,477,0,261,233,0,1,0,293.15,293.15
825300,296,0,175,122,0.13,1,0,293.15,293.15
826200,328,0,101,111,0.93,1,0,293.15,293.15
827100,1261,0,87,325,0,0,0,293.15,293.15
828000,1232,0,71,312,0,0,0,293.15,293.15
828900,1464,0,181,453,0,1,0,293.15,293.15
829800,1255,0,158,371,0,1,0,293.15,293.15
830700,210,0,130,78,0.93,1,0,293.15,293.15
831600,208,0,118,88,0.13,1,0,293.15,293.15
832500,307,0,183,123,0,1,0,293.15,293.15
833400,335,0,178,167,0,1,0,293.15,293.15
834300,428,0,234,210,0,1,0,293.15,293.15
835200,278,0,169,108,0.2,1,0,293.15,293.15
836100,278,0,168,108,0.13,1,0,293.15,293.15
837000,350,0,215,133,0,1,0,293.15,293.15
837900,419,0,248,173,0,1,0,293.15,293.15
838800,579,0,321,275,0.87,2,0,293.15,293.15
839700,455,0,264,196,0,2,0,293.15,293.15
840600,392,0,235,155,0.13,2,0,293.15,293.15
841500,1333,0,421,910,0,2,0,293.15,293.15
842400,2487,0,812,1674,0.13,2,0,293.15,293.15
843300,418,0,220,211,0,3,0,293.15,293.15
844200,1512,0,606,918,0.07,3,0,293.15,293.15
845100,2263,0,764,1497,0.13,3,0,293.15,293.15
846000,423,0,264,158,0,3,0,293.15,293.15
846900,460,0,290,168,0.13,3,0,293.15,293.15
847800,1140,0,462,685,0.07,3,0,293.15,293.15
848700,880,0,424,355,0,3,0,293.15,293.15
849600,1348,0,348,407,0,3,0,293.15,293.15
850500,1859,0,341,527,0.13,3,0,293.15,293.15
851400,2983,0,423,1117,0.07,3,0,293.15,293.15
852300,2696,0,264,726,0,3,0,293.15,293.15
853200,2895,0,320,849,0,3,0,293.15,293.15
854100,3238,0,370,1131,0,3,0,293.15,293.15
855000,2175,0,333,605,0.47,3,0,293.15,293.15
855900,1815,0,396,522,0.07,2,1,293.15,293.15
856800,1815,0,396,522,0.27,2,1,293.15,293.15
857700,2329,0,516,926,0,2,1,293.15,293.15
858600,2020,0,429,711,0.6,2,1,293.15,293.15
859500,1248,0,235,358,0,1,2,293.15,293.15
860400,880,0,69,217,0,0,3,289.15,291.15
861300,915,0,88,232,0.13,1,3,289.15,291.15
862200,918,0,87,241,0,0,4,289.15,291.15
863100,1066,0,153,338,0,0,4,289.15,291.15
864000,901,0,59,254,0,0,4,289.15,291.15
864900,837,0,29,213,0,0,4,289.15,291.15
865800,151,0,29,42,0,0,4,289.15,291.15
866700,46,0,29,15,0,0,4,289.15,291.15
867600,198,0,99,113,0,0,4,289.15,291.15
868500,185,0,93,104,0,0,4,289.15,291.15
869400,46,0,29,15,0,0,4,289.15,291.15
870300,46,0,29,15,0,0,4,289.15,291.15
871200,46,0,29,15,0,0,4,289.15,291.15
872100,122,0,64,64,0,0,4,289.15,291.15
873000,236,0,117,137,0,0,4,289.15,291.15
873900,71,0,41,32,0,0,4,289.15,291.15
874800,46,0,29,15,0,0,4,289.15,291.15
875700,46,0,29,15,0,0,4,289.15,291.15
876600,46,0,29,15,0,0,4,289.15,291.15
877500,236,0,117,137,0,0,4,289.15,291.15
878400,147,0,76,80,0,0,4,289.15,291.15
879300,46,0,29,15,0,0,4,289.15,291.15
880200,46,0,29,15,0,0,4,289.15,291.15
881100,97,0,57,38,0.07,1,3,289.15,291.15
882000,701,0,227,484,0,1,3,289.15,291.15
882900,383,0,199,201,0,1,3,289.15,291.15
883800,46,0,29,15,0,0,4,289.15,291.15
884700,46,0,29,15,0,0,4,289.15,291.15
885600,46,0,29,15,0,0,4,293.15,291.15
886500,84,0,47,40,0,0,4,293.15,291.15
887400,236,0,117,137,0,0,4,293.15,291.15
888300,112,0,60,57,0,1,3,293.15,291.15
889200,571,0,166,404,0.13,1,3,293.15,289.15
890100,235,0,133,100,0.2,1,3,293.15,289.15
891000,49,0,31,17,0,1,2,293.15,289.15
891900,238,0,121,131,0.13,2,1,293.15,289.15
892800,249,0,128,133,0.07,1,1,293.15,289.15
893700,169,0,97,70,1.2,2,0,293.15,289.15
894600,248,0,140,106,0.53,2,0,293.15,289.15
895500,259,0,146,112,0.13,2,0,293.15,289.15
896400,470,0,181,194,0.07,2,0,289.15,289.15
897300,854,0,233,335,0,2,0,289.15,289.15
898200,681,0,153,225,0,1,0,289.15,289.15
899100,613,0,119,190,0.07,1,0,289.15,289.15
900000,608,0,116,187,0.4,1,0,289.15,289.15
900900,571,0,95,170,0.13,1,0,289.15,289.15
901800,769,0,191,293,0.13,1,0,289.15,289.15
902700,684,0,153,236,0.47,1,0,289.15,289.15
903600,582,0,106,171,0.27,1,0,289.15,289.15
904500,340,0,106,111,0,1,0,289.15,289.15
905400,261,0,163,97,0.2,1,0,289.15,289.15
906300,317,0,182,144,0,1,0,289.15,289.15
907200,344,0,189,171,0,1,0,289.15,289.15
908100,208,0,130,76,0,1,0,289.15,289.15
909000,214,0,130,83,0,1,0,289.15,289.15
909900,78,0,46,30,0.4,0,0,289.15,289.15
910800,110,0,61,52,0,0,0,289.15,289.15
911700,402,0,219,201,0,1,0,289.15,289.15
912600,295,0,172,128,0,1,0,289.15,289.15
913500,247,0,152,94,0,1,0,289.15,289.15
914400,212,0,133,78,0.4,1,0,289.15,289.15
915300,228,0,142,85,0,1,0,289.15,289.15
916200,766,0,265,515,0,1,0,289.15,289.15
917100,460,0,194,279,0,1,0,289.15,289.15
918000,206,0,117,87,0,1,0,289.15,289.15
918900,212,0,120,90,0.07,1,0,289.15,289.15
919800,184,0,105,78,0.07,1,0,289.15,289.15
920700,788,0,227,567,0.8,1,0,289.15,289.15
921600,348,0,177,188,0,1,0,289.15,289.15
922500,83,0,47,38,0,0,0,289.15,289.15
923400,94,0,56,37,0,1,0,289.15,289.15
924300,189,0,109,79,0,1,0,289.15,289.15
925200,805,0,256,548,0.13,1,0,293.15,293.15
926100,468,0,256,229,0.4,1,0,293.15,293.15
927000,379,0,215,173,0,1,0,293.15,293.15
927900,278,0,168,108,0,1,0,293.15,293.15
928800,198,0,120,77,0.13,1,0,293.15,293.15
929700,46,0,29,15,0,0,0,293.15,293.15
930600,160,0,82,88,0,0,0,293.15,293.15
931500,223,0,111,129,0,0,0,293.15,293.15
932400,46,0,29,15,0,0,0,293.15,293.15
933300,46,0,29,15,0,0,0,293.15,293.15
934200,46,0,29,15,0,0,0,293.15,293.15
935100,108,0,60,50,0,1,0,293.15,293.15
936000,316,0,161,173,0,1,0,293.15,293.15
936900,260,0,145,119,0.4,1,0,293.15,293.15
937800,379,0,229,149,0.4,1,0,293.15,293.15
938700,914,0,321,591,0,1,0,293.15,293.15
939600,410,0,258,151,0.07,1,0,293.15,293.15
940500,558,0,323,248,0.4,2,0,293.15,293.15
941400,2779,0,987,1805,0.4,2,0,293.15,293.15
942300,730,0,354,375,0.93,2,0,293.15,293.15
943200,523,0,329,193,0.07,2,0,289.15,291.15
944100,525,0,331,193,0.13,1,1,289.15,291.15
945000,607,0,371,242,0.87,1,1,289.15,291.15
945900,710,0,413,314,0.07,1,1,289.15,291.15
946800,345,0,227,119,0,0,2,289.15,291.15
947700,320,0,216,103,0,0,2,289.15,291.15
948600,208,0,139,67,0,0,2,289.15,291.15
949500,78,0,50,27,0,0,2,289.15,291.15
950400,236,0,117,137,0,0,2,289.15,291.15
951300,147,0,76,80,0,0,2,289.15,291.15
952200,46,0,29,15,0,0,2,289.15,291.15
953100,94,0,56,37,0.13,1,2,289.15,291.15
954000,102,0,60,40,0.07,1,2,289.15,291.15
954900,160,0,82,88,0,0,3,289.15,291.15
955800,223,0,111,129,0,0,3,289.15,291.15
956700,46,0,29,15,0,0,3,289.15,291.15
