#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
480600,619,0,328,297,0.13,1,0,293.15,289.15
481500,956,0,457,520,0,1,0,293.15,289.15
482400,844,0,339,517,0.6,1,0,293.15,289.15
483300,245,0,162,80,0.13,1,0,293.15,289.15
484200,210,0,127,80,0.33,1,0,293.15,289.15
485100,177,0,98,78,0.07,1,0,293.15,289.15
486000,391,0,199,214,0.87,1,0,293.15,289.15
486900,337,0,176,178,0,1,0,293.15,289.15
487800,142,0,86,53,1.2,1,0,293.15,289.15
488700,686,0,182,501,0,1,0,293.15,289.15
489600,276,0,167,106,0,1,0,293.15,289.15
490500,590,0,322,286,0.47,1,0,293.15,289.15
491400,632,0,341,314,1.2,2,0,293.15,289.15
492300,383,0,230,150,0,2,0,293.15,289.15
493200,431,0,262,167,0.13,2,0,293.15,289.15
494100,455,0,278,175,0.13,2,0,293.15,289.15
495000,533,0,300,246,0.87,2,0,293.15,289.15
495900,712,0,386,356,0.07,2,0,293.15,289.15
496800,455,0,286,166,0.13,2,0,293.15,289.15
497700,535,0,338,195,0.07,2,0,293.15,289.15
498600,1367,0,338,195,0.07,2,0,293.15,289.15
499500,1937,0,412,284,0.13,2,0,293.15,289.15
500400,1499,0,446,418,0,2,0,293.15,289.15
501300,1791,0,317,229,0.13,2,0,293.15,289.15
502200,1276,0,373,234,0,2,0,293.15,289.15
503100,566,0,353,210,0.07,2,0,293.15,289.15
504000,597,0,367,234,0,2,0,293.15,289.15
504900,832,0,475,384,0.07,2,0,293.15,289.15
505800,622,0,365,265,0.07,2,0,293.15,289.15
506700,492,0,298,191,0.07,2,0,293.15,289.15
507600,495,0,301,191,0.13,1,1,293.15,291.15
508500,597,0,367,234,0.4,1,1,293.15,291.15
509400,769,0,445,344,0,1,1,293.15,291.15
510300,697,0,409,302,0.07,1,1,293.15,291.15
511200,535,0,338,195,0.53,1,1,293.15,291.15
512100,298,0,189,107,0,0,2,293.15,291.15
513000,240,0,145,99,0,0,2,293.15,291.15
513900,341,0,188,168,0,0,2,293.15,291.15
514800,313,0,165,163,0,0,2,289.15,291.15
515700,101,0,54,49,0,0,2,289.15,291.15
516600,50,0,31,16,0,0,2,289.15,291.15
517500,112,0,59,56,0,0,2,289.15,291.15
518400,195,0,97,109,0,0,2,289.15,291.15
519300,202,0,101,114,0,0,2,289.15,291.15
520200,164,0,83,89,0,0,2,289.15,291.15
521100,50,0,31,16,0,0,2,289.15,291.15
522000,112,0,59,56,0,0,2,289.15,291.15
522900,195,0,97,109,0,0,2,289.15,291.15
523800,139,0,72,73,0,0,2,289.15,291.15
524700,227,0,112,130,0,0,2,289.15,291.15
525600,50,0,31,16,0,0,2,289.15,291.15
526500,112,0,59,56,0,0,2,289.15,291.15
527400,195,0,97,109,0,0,2,289.15,291.15
528300,75,0,43,33,0,0,2,289.15,291.15
529200,240,0,118,138,0,0,2,289.15,291.15
530100,101,0,54,49,0,0,2,289.15,291.15
531000,112,0,59,56,0,0,2,289.15,291.15
531900,195,0,97,109,0,0,2,289.15,291.15
532800,50,0,31,16,0,0,2,289.15,291.15
533700,202,0,101,114,0,0,2,289.15,291.15
534600,164,0,83,89,0,0,2,289.15,291.15
535500,112,0,59,56,0,0,2,289.15,291.15
536400,195,0,97,109,0,0,2,289.15,291.15
537300,50,0,31,16,0,0,2,289.15,291.15
538200,139,0,72,73,0,0,2,289.15,291.15
539100,227,0,112,130,0,0,2,289.15,291.15
540000,112,0,59,56,0,0,2,293.15,291.15
540900,195,0,97,109,0,0,2,293.15,291.15
541800,50,0,31,16,0,0,2,293.15,291.15
542700,75,0,43,33,0,0,2,293.15,291.15
543600,240,0,118,138,0,0,2,293.15,291.15
544500,163,0,83,88,0,0,2,293.15,291.15
545400,195,0,97,109,0,0,2,293.15,291.15
546300,50,0,31,16,0,0,2,293.15,291.15
547200,50,0,31,16,0,0,2,293.15,289.15
548100,202,0,101,114,0,0,2,293.15,289.15
549000,226,0,112,129,0,0,2,293.15,289.15
549900,213,0,108,117,0,1,1,293.15,289.15
550800,191,0,104,84,0.87,1,1,293.15,289.15
551700,266,0,145,118,0.13,1,1,293.15,289.15
552600,390,0,205,191,0.07,1,1,293.15,289.15
553500,510,0,259,272,0.07,2,0,293.15,289.15
554400,624,0,185,248,0,2,0,293.15,289.15
555300,615,0,119,189,0.07,2,0,293.15,289.15
556200,2737,0,480,1951,0.13,2,0,293.15,289.15
557100,3548,0,620,2625,0.8,2,0,293.15,289.15
558000,980,0,244,455,0.93,2,0,293.15,289.15
558900,819,0,218,314,0,2,0,293.15,289.15
559800,1904,0,354,1244,0,2,0,293.15,289.15
560700,2799,0,529,1964,0,2,0,293.15,289.15
561600,849,0,210,332,0,2,0,293.15,289.15
562500,921,0,285,352,0,2,0,293.15,289.15
563400,721,0,303,319,0.07,2,0,293.15,289.15
564300,402,0,254,145,0.4,2,0,293.15,289.15
565200,366,0,236,128,0.8,2,0,293.15,289.15
566100,845,0,356,486,0.07,2,0,293.15,289.15
567000,641,0,382,271,0,2,0,293.15,289.15
567900,1217,0,532,714,0.2,2,0,293.15,289.15
568800,477,0,306,168,0.8,2,0,293.15,289.15
569700,353,0,226,125,0.8,2,0,293.15,289.15
570600,342,0,220,120,0.47,2,0,293.15,289.15
571500,329,0,188,147,0.13,2,0,293.15,289.15
572400,677,0,362,346,0.4,2,0,293.15,289.15
573300,393,0,232,164,0.4,2,0,293.15,289.15
574200,343,0,208,132,0,2,0,293.15,289.15
575100,374,0,225,147,0.13,2,0,293.15,289.15
576000,445,0,259,189,0,2,0,293.15,289.15
576900,1015,0,525,517,0,2,0,293.15,289.15
577800,2569,0,1330,1248,0.2,2,0,293.15,289.15
578700,908,0,511,394,0,2,0,293.15,289.15
579600,538,0,326,209,0,2,0,293.15,289.15
580500,575,0,337,242,0.13,2,0,293.15,289.15
581400,604,0,327,298,0.2,2,0,293.15,289.15
582300,548,0,301,262,0,2,0,293.15,289.15
583200,461,0,271,186,0.93,2,0,293.15,289.15
584100,494,0,294,197,0.13,1,0,293.15,289.15
585000,556,0,323,236,0.07,1,0,293.15,289.15
585900,550,0,304,260,0.27,1,0,293.15,289.15
586800,556,0,313,259,0.07,1,0,293.15,289.15
587700,433,0,254,182,0.47,1,0,293.15,289.15
588600,455,0,278,175,0,1,0,293.15,289.15
589500,566,0,338,232,0,1,0,293.15,289.15
590400,663,0,389,286,0.4,1,0,293.15,289.15
591300,632,0,371,274,0,2,0,293.15,289.15
592200,643,0,381,270,0,2,0,293.15,289.15
593100,448,0,276,169,0,2,0,293.15,289.15
594000,583,0,352,234,0.13,2,0,293.15,291.15
594900,713,0,421,304,0,2,0,293.15,291.15
595800,656,0,394,268,0.2,2,0,293.15,291.15
596700,675,0,395,295,0.07,2,0,293.15,291.15
597600,535,0,338,195,0.07,2,0,293.15,291.15
598500,597,0,367,234,0.2,1,1,293.15,291.15
599400,676,0,401,287,0.07,1,1,293.15,291.15
600300,481,0,289,191,0,1,1,293.15,291.15
601200,682,0,386,313,0,1,1,289.15,291.15
602100,551,0,329,224,0,1,1,289.15,291.15
603000,334,0,207,130,0,0,2,289.15,291.15
603900,327,0,187,152,0,0,2,289.15,291.15
604800,126,0,84,40,0,0,2,289.15,291.15
605700,213,0,111,115,0,0,2,289.15,291.15
606600,164,0,83,89,0,0,2,289.15,291.15
607500,112,0,59,56,0,0,2,289.15,291.15
608400,195,0,97,109,0,0,2,289.15,291.15
609300,50,0,31,16,0,0,2,289.15,291.15
610200,139,0,72,73,0,0,2,289.15,291.15
611100,227,0,112,130,0,0,2,289.15,291.15
612000,112,0,59,56,0,0,2,289.15,291.15
612900,195,0,97,109,0,0,2,289.15,291.15
613800,50,0,31,16,0,0,2,289.15,291.15
614700,75,0,43,33,0,0,2,289.15,291.15
615600,240,0,118,138,0,0,2,289.15,291.15
616500,163,0,83,88,0,0,2,289.15,291.15
617400,195,0,97,109,0,0,2,289.15,291.15
618300,50,0,31,16,0,0,2,289.15,291.15
619200,50,0,31,16,0,0,2,289.15,291.15
620100,202,0,101,114,0,0,2,289.15,291.15
621000,226,0,112,129,0,0,2,289.15,291.15
621900,195,0,97,109,0,1,1,289.15,291.15
622800,71,0,43,26,0,1,1,289.15,291.15
623700,90,0,53,34,1,1,1,289.15,291.15
624600,216,0,114,108,0.13,1,1,289.15,291.15
625500,425,0,216,231,0,1,1,289.15,291.15
626400,395,0,207,199,0,1,1,293.15,291.15
627300,250,0,141,106,0.13,1,1,293.15,291.15
628200,250,0,141,106,0.8,1,1,293.15,291.15
629100,275,0,153,123,0.13,1,1,293.15,291.15
630000,502,0,257,268,0.07,1,1,293.15,291.15
630900,445,0,231,231,0.07,1,1,293.15,291.15
631800,317,0,76,238,0,0,1,293.15,291.15
632700,317,0,76,238,0.13,1,1,293.15,291.15
633600,240,0,146,91,0.07,1,1,293.15,289.15
634500,529,0,287,260,1.33,1,1,293.15,289.15
635400,659,0,353,329,0,1,1,293.15,289.15
636300,405,0,237,166,0,1,1,293.15,289.15
637200,325,0,189,133,0.13,1,1,293.15,289.15
638100,783,0,232,549,0.93,1,1,293.15,289.15
639000,401,0,210,203,0.07,1,1,293.15,289.15
639900,2077,0,365,743,0.07,2,0,293.15,289.15
640800,1458,0,119,88,0.4,2,0,293.15,289.15
641700,656,0,192,128,0.07,1,0,293.15,289.15
642600,331,0,198,131,0,1,0,293.15,289.15
643500,418,0,238,187,0.4,2,0,293.15,289.15
644400,854,0,351,392,0.53,2,0,293.15,289.15
645300,751,0,199,251,1.4,2,0,293.15,289.15
646200,617,0,118,193,0,2,0,293.15,289.15
647100,1939,0,359,1274,0,2,0,293.15,289.15
648000,2567,0,484,1783,0,2,0,293.15,289.15
648900,962,0,279,407,0,2,0,293.15,289.15
649800,746,0,179,272,0.13,2,0,293.15,289.15
650700,615,0,119,189,0,1,1,293.15,289.15
651600,495,0,148,162,0.13,1,1,293.15,289.15
652500,403,0,243,163,0.4,1,1,293.15,289.15
653400,556,0,312,265,0,1,1,293.15,289.15
654300,649,0,315,350,0.53,2,0,293.15,289.15
655200,2597,0,661,1934,0,2,0,293.15,289.15
656100,2173,0,586,1584,0,2,0,293.15,289.15
657000,546,0,334,215,0.07,2,0,293.15,289.15
657900,920,0,429,506,0.8,2,0,293.15,289.15
658800,916,0,422,510,0.4,2,0,293.15,289.15
659700,429,0,262,169,0.07,2,0,293.15,289.15
660600,358,0,223,133,0.8,2,0,293.15,289.15
661500,565,0,345,224,1,2,0,293.15,289.15
662400,678,0,402,287,2.4,2,0,293.15,289.15
663300,687,0,408,292,0.47,2,0,293.15,289.15
664200,649,0,391,267,0,2,0,293.15,289.15
665100,431,0,270,158,0.13,2,0,293.15,289.15
666000,435,0,259,180,0.4,2,0,293.15,289.15
666900,488,0,277,223,0.13,1,0,293.15,289.15
667800,1214,0,376,844,0.4,2,0,293.15,289.15
668700,569,0,325,259,0.93,2,0,293.15,289.15
669600,378,0,233,143,0.13,2,0,293.15,289.15
670500,465,0,278,191,0,2,0,293.15,289.15
671400,1120,0,307,243,0.8,2,0,293.15,289.15
672300,1776,0,330,198,0,2,0,293.15,289.15
673200,854,0,347,274,0.4,2,0,293.15,289.15
674100,465,0,283,185,0,2,0,293.15,289.15
675000,473,0,285,192,0,2,0,293.15,289.15
675900,643,0,379,276,0,2,0,293.15,289.15
676800,624,0,382,240,0.93,2,0,293.15,289.15
677700,747,0,424,335,0.13,2,0,293.15,289.15
678600,1109,0,475,642,0,2,0,293.15,289.15
679500,676,0,401,279,0.13,2,0,293.15,289.15
680400,686,0,408,290,0.07,1,1,293.15,291.15
681300,531,0,334,194,0.07,1,1,293.15,291.15
682200,588,0,352,242,0,1,1,293.15,291.15
683100,701,0,409,307,0,1,1,293.15,291.15
684000,594,0,363,234,0.13,1,1,293.15,291.15
684900,648,0,376,285,0,1,1,293.15,291.15
685800,504,0,309,192,0,1,1,293.15,291.15
686700,357,0,229,128,0,0,2,293.15,291.15
687600,402,0,235,184,0,0,2,289.15,291.15
688500,226,0,133,102,0,0,2,289.15,291.15
689400,226,0,126,111,0,0,2,289.15,291.15
690300,82,0,60,19,0,0,2,289.15,291.15
691200,58,0,39,17,0,0,2,289.15,291.15
692100,202,0,101,114,0,0,2,289.15,291.15
693000,226,0,112,129,0,0,2,289.15,291.15
693900,195,0,97,109,0,0,2,289.15,291.15
694800,50,0,31,16,0,0,2,289.15,291.15
695700,50,0,31,16,0,0,2,289.15,291.15
696600,139,0,72,73,0,0,2,289.15,291.15
697500,289,0,141,170,0,0,2,289.15,291.15
698400,195,0,97,109,0,0,2,289.15,291.15
699300,50,0,31,16,0,0,2,289.15,291.15
700200,50,0,31,16,0,0,2,289.15,291.15
701100,75,0,43,33,0,0,2,289.15,291.15
702000,302,0,147,178,0,0,2,289.15,291.15
702900,245,0,121,141,0,0,2,289.15,291.15
703800,50,0,31,16,0,0,2,289.15,291.15
704700,50,0,31,16,0,0,2,289.15,291.15
705600,50,0,31,16,0,0,2,289.15,291.15
706500,264,0,129,153,0,0,2,289.15,291.15
707400,309,0,150,182,0,0,2,289.15,291.15
708300,50,0,31,16,0,0,2,289.15,291.15
709200,50,0,31,16,0,0,2,289.15,291.15
710100,50,0,31,16,0,0,2,289.15,291.15
711000,201,0,100,113,0,0,2,289.15,291.15
711900,372,0,179,222,0,0,2,289.15,291.15
712800,50,0,31,16,0,0,2,293.15,291.15
713700,50,0,31,16,0,0,2,293.15,291.15
714600,50,0,31,16,0,0,2,293.15,291.15
715500,137,0,71,72,0,0,2,293.15,291.15
716400,385,0,185,231,0,0,2,293.15,291.15
717300,101,0,54,49,0,0,2,293.15,291.15
718200,50,0,31,16,0,0,2,293.15,291.15
719100,50,0,31,16,0,0,2,293.15,291.15
720000,112,0,59,56,0,0,2,293.15,289.15
720900,347,0,167,206,0,0,2,293.15,289.15
721800,164,0,83,89,0,0,2,293.15,289.15
722700,50,0,31,16,0,0,2,293.15,289.15
723600,50,0,31,16,0,0,2,293.15,289.15
724500,1681,0,331,1354,0,1,1,293.15,289.15
725400,2202,0,495,1728,0.8,1,1,293.15,289.15
726300,326,0,167,174,0.07,1,1,293.15,289.15
727200,210,0,119,88,0,1,1,293.15,289.15
728100,210,0,119,88,0,1,1,293.15,289.15
729000,272,0,147,128,0,1,1,293.15,289.15
729900,369,0,191,192,0.07,1,1,293.15,289.15
730800,320,0,162,174,0,1,1,293.15,289.15
731700,101,0,54,49,0,0,1,293.15,289.15
732600,50,0,31,16,0,0,1,293.15,289.15
733500,112,0,59,56,0,0,1,293.15,289.15
734400,203,0,102,113,0.13,0,1,293.15,289.15
735300,242,0,123,132,0.4,2,0,293.15,289.15
736200,241,0,126,124,0,1,1,293.15,289.15
737100,149,0,92,54,0.13,1,1,293.15,289.15
738000,248,0,146,105,0.8,1,1,293.15,289.15
738900,457,0,266,202,0,1,1,293.15,289.15
739800,296,0,170,132,0.07,1,1,293.15,289.15
740700,419,0,230,204,0,2,0,293.15,289.15
741600,490,0,249,238,0.07,1,0,293.15,289.15
742500,1103,0,379,727,0.53,1,0,293.15,289.15
743400,514,0,301,224,0.13,1,0,293.15,289.15
744300,400,0,249,150,0,1,0,293.15,289.15
745200,552,0,313,255,0,1,0,293.15,289.15
746100,297,0,169,130,0.07,1,0,293.15,289.15
747000,280,0,153,131,0.07,1,0,293.15,289.15
747900,395,0,207,199,1.13,1,0,293.15,289.15
748800,269,0,158,108,0,1,0,293.15,289.15
749700,434,0,240,206,0.47,1,0,293.15,289.15
750600,396,0,222,182,0,1,0,293.15,289.15
751500,344,0,198,149,1,1,0,293.15,289.15
752400,470,0,266,216,0.07,1,0,293.15,289.15
753300,341,0,209,130,0.13,1,0,293.15,289.15
754200,339,0,182,163,0,1,0,293.15,289.15
755100,427,0,222,220,0,1,0,293.15,289.15
756000,320,0,177,147,0.07,1,0,293.15,289.15
756900,428,0,238,202,0.13,1,0,293.15,289.15
757800,693,0,249,442,0.13,1,0,293.15,289.15
758700,985,0,306,679,0.27,1,0,293.15,289.15
759600,677,0,394,299,3.2,1,0,293.15,289.15
760500,646,0,388,266,0.2,1,0,293.15,289.15
761400,670,0,395,286,0.4,1,0,293.15,289.15
762300,535,0,338,195,1.27,1,0,293.15,289.15
763200,463,0,291,169,0.07,1,0,293.15,289.15
764100,470,0,266,216,0,1,0,293.15,289.15
765000,515,0,288,241,0,1,0,293.15,289.15
765900,650,0,381,280,0.07,1,0,293.15,289.15
766800,503,0,309,192,0.07,1,0,293.15,291.15
767700,535,0,338,195,0,1,0,293.15,291.15
768600,624,0,379,251,0.13,1,0,293.15,291.15
769500,1166,0,511,677,0.4,1,0,293.15,291.15
770400,656,0,389,279,0.13,1,0,293.15,291.15
771300,809,0,322,484,0.07,1,0,293.15,291.15
772200,481,0,301,177,0.07,1,0,293.15,291.15
773100,546,0,336,210,0.13,1,0,293.15,291.15
774000,491,0,281,232,0,0,1,289.15,291.15
774900,410,0,239,187,0,0,1,289.15,291.15
775800,195,0,136,56,0,0,1,289.15,291.15
776700,82,0,60,19,0,0,1,289.15,291.15
777600,63,0,43,17,0,0,1,289.15,291.15
778500,264,0,129,153,0,0,1,289.15,291.15
779400,309,0,150,182,0,0,1,289.15,291.15
780300,50,0,31,16,0,0,1,289.15,291.15
781200,50,0,31,16,0,0,1,289.15,291.15
782100,50,0,31,16,0,0,1,289.15,291.15
783000,201,0,100,113,0,0,1,289.15,291.15
783900,372,0,179,222,0,0,1,289.15,291.15
784800,50,0,31,16,0,0,1,289.15,291.15
785700,50,0,31,16,0,0,1,289.15,291.15
786600,50,0,31,16,0,0,1,289.15,291.15
787500,137,0,71,72,0,0,1,289.15,291.15
788400,385,0,185,231,0,0,1,289.15,291.15
789300,101,0,54,49,0,0,1,289.15,291.15
790200,50,0,31,16,0,0,1,289.15,291.15
791100,50,0,31,16,0,0,1,289.15,291.15
792000,112,0,59,56,0,0,1,289.15,291.15
792900,347,0,167,206,0,0,1,289.15,291.15
793800,164,0,83,89,0,0,1,289.15,291.15
794700,50,0,31,16,0,0,1,289.15,291.15
795600,50,0,31,16,0,0,1,289.15,291.15
796500,112,0,59,56,0,0,1,289.15,291.15
797400,283,0,138,166,0,0,1,289.15,291.15
798300,227,0,112,130,0,0,1,289.15,291.15
799200,50,0,31,16,0,0,1,293.15,291.15
800100,50,0,31,16,0,0,1,293.15,291.15
801000,112,0,59,56,0,0,1,293.15,291.15
801900,220,0,109,125,0,0,1,293.15,291.15
802800,240,0,118,138,0,1,0,293.15,291.15
803700,138,0,75,66,1.6,1,0,293.15,291.15
804600,530,0,143,384,0,1,0,293.15,291.15
805500,216,0,117,103,0,1,0,293.15,291.15
806400,333,0,173,172,0.2,1,0,293.15,289.15
807300,369,0,191,191,0.47,1,0,293.15,289.15
808200,382,0,202,188,0.07,1,0,293.15,289.15
809100,250,0,141,106,0.13,1,0,293.15,289.15
810000,312,0,169,146,0.07,1,0,293.15,289.15
810900,395,0,207,199,0,1,0,293.15,289.15
811800,339,0,182,163,0.07,1,0,293.15,289.15
812700,390,0,202,203,0.8,1,0,293.15,289.15
813600,210,0,119,88,0.13,1,0,293.15,289.15
814500,272,0,147,128,0.4,1,0,293.15,289.15
815400,355,0,185,181,0.07,1,0,293.15,289.15
816300,805,0,231,575,0.07,1,0,293.15,289.15
817200,2546,0,592,1970,0.4,1,0,293.15,289.15
818100,1245,0,319,928,0.53,1,0,293.15,289.15
819000,304,0,176,131,0,1,0,293.15,289.15
819900,386,0,214,183,0,1,0,293.15,289.15
820800,223,0,138,82,0.13,1,0,293.15,289.15
821700,377,0,206,184,0,1,0,293.15,289.15
822600,289,0,152,146,0.4,1,0,293.15,289.15
823500,1078,0,565,516,0.13,1,0,293.15,289.15
824400,1436,0,742,705,0.13,1,0,293.15,289.15
825300,652,0,368,282,0.07,1,0,293.15,289.15
826200,423,0,256,173,0,1,0,293.15,289.15
827100,617,0,365,266,0.33,1,0,293.15,289.15
828000,439,0,268,174,0,1,0,293.15,289.15
828900,503,0,289,225,0.07,1,0,293.15,289.15
829800,328,0,196,130,0.8,1,0,293.15,289.15
830700,348,0,205,143,0.13,1,0,293.15,289.15
831600,465,0,248,233,0,1,0,293.15,289.15
832500,856,0,261,603,0,1,0,293.15,289.15
833400,355,0,185,181,0.8,1,0,293.15,289.15
834300,623,0,194,426,0.13,1,0,293.15,289.15
835200,250,0,141,106,0,1,0,293.15,289.15
836100,402,0,211,204,0,1,0,293.15,289.15
837000,438,0,233,220,0.13,1,0,293.15,289.15
837900,495,0,277,229,0,1,0,293.15,289.15
838800,395,0,174,218,0.13,1,0,293.15,289.15
839700,1272,0,192,328,0.07,1,0,293.15,289.15
840600,1667,0,234,191,0,1,0,293.15,289.15
841500,1110,0,330,302,0.4,1,0,293.15,289.15
842400,604,0,344,272,0,1,0,293.15,289.15
843300,492,0,298,191,0.87,1,0,293.15,289.15
844200,494,0,300,191,0.47,1,0,293.15,289.15
845100,547,0,334,213,0.4,1,0,293.15,289.15
846000,798,0,389,432,0,1,0,293.15,289.15
846900,966,0,444,538,0,1,0,293.15,289.15
847800,504,0,309,192,0,1,0,293.15,289.15
848700,527,0,331,194,0.53,1,0,293.15,289.15
849600,524,0,327,194,0.07,1,0,293.15,289.15
850500,536,0,295,260,0,1,0,293.15,289.15
851400,632,0,352,304,0.13,1,0,293.15,289.15
852300,481,0,301,177,0.07,1,0,293.15,289.15
853200,614,0,383,228,0,1,0,293.15,291.15
854100,504,0,309,192,0.8,1,0,293.15,291.15
855000,661,0,384,289,0,1,0,293.15,291.15
855900,782,0,437,375,0.07,1,0,293.15,291.15
856800,162,0,112,47,0,0,1,293.15,291.15
857700,82,0,60,19,0,0,1,293.15,291.15
858600,82,0,60,19,0,0,1,293.15,291.15
859500,156,0,88,74,0,0,1,293.15,291.15
860400,385,0,185,231,0,0,1,289.15,291.15
861300,101,0,54,49,0,0,1,289.15,291.15
862200,50,0,31,16,0,0,1,289.15,291.15
863100,50,0,31,16,0,0,1,289.15,291.15
864000,112,0,59,56,0,0,1,289.15,291.15
864900,347,0,167,206,0,0,1,289.15,291.15
865800,164,0,83,89,0,0,1,289.15,291.15
866700,50,0,31,16,0,0,1,289.15,291.15
867600,50,0,31,16,0,0,1,289.15,291.15
868500,112,0,59,56,0,0,1,289.15,291.15
869400,283,0,138,166,0,0,1,289.15,291.15
870300,227,0,112,130,0,0,1,289.15,291.15
871200,50,0,31,16,0,0,1,289.15,291.15
872100,50,0,31,16,0,0,1,289.15,291.15
873000,112,0,59,56,0,0,1,289.15,291.15
873900,220,0,109,125,0,0,1,289.15,291.15
874800,240,0,118,138,0,0,1,289.15,291.15
875700,101,0,54,49,0,0,1,289.15,291.15
876600,50,0,31,16,0,0,1,289.15,291.15
877500,112,0,59,56,0,0,1,289.15,291.15
878400,195,0,97,109,0,0,2,289.15,291.15
879300,202,0,101,114,0,0,2,289.15,291.15
880200,164,0,83,89,0,0,2,289.15,291.15
881100,50,0,31,16,0,0,2,289.15,291.15
882000,112,0,59,56,0,0,2,289.15,291.15
882900,195,0,97,109,0,0,2,289.15,291.15
883800,139,0,72,73,0,0,2,289.15,291.15
884700,227,0,112,130,0,0,2,289.15,291.15
885600,50,0,31,16,0,0,2,293.15,291.15
886500,112,0,59,56,0,0,2,293.15,291.15
887400,195,0,97,109,0,0,2,293.15,291.15
888300,75,0,43,33,0,0,2,293.15,291.15
889200,240,0,118,138,0,0,2,293.15,291.15
890100,101,0,54,49,0,0,2,293.15,291.15
891000,112,0,59,56,0,0,2,293.15,291.15
891900,195,0,97,109,0,0,2,293.15,291.15
892800,58,0,35,20,0.07,0,2,293.15,289.15
893700,242,0,123,132,0.2,1,1,293.15,289.15
894600,697,0,225,481,0.4,1,1,293.15,289.15
895500,445,0,192,257,1.6,2,0,293.15,289.15
896400,528,0,230,310,0.4,2,0,293.15,289.15
897300,643,0,271,369,1,2,0,293.15,289.15
898200,607,0,361,252,0.27,1,0,293.15,289.15
899100,651,0,373,294,0.13,1,0,293.15,289.15
900000,603,0,294,231,0.13,1,0,293.15,289.15
900900,961,0,321,349,0,2,0,293.15,289.15
901800,663,0,155,203,0.13,2,0,293.15,289.15
902700,965,0,157,504,0.8,2,0,293.15,289.15
903600,765,0,184,293,0,2,0,293.15,289.15
904500,685,0,149,241,0.07,2,0,293.15,289.15
905400,2657,0,546,1819,0,2,0,293.15,289.15
906300,2863,0,585,1972,0,1,0,293.15,289.15
907200,1192,0,311,575,0.2,1,0,293.15,289.15
908100,1251,0,378,704,0,1,0,293.15,289.15
909000,532,0,316,231,0.2,1,0,293.15,289.15
909900,354,0,201,165,0.13,1,0,293.15,289.15
910800,101,0,59,39,0.07,1,0,293.15,289.15
911700,151,0,94,54,0,1,0,293.15,289.15
912600,250,0,145,112,0.13,1,0,293.15,289.15
913500,401,0,214,208,0.13,1,0,293.15,289.15
914400,288,0,160,139,0.13,1,0,293.15,289.15
915300,135,0,89,43,0.13,1,0,293.15,289.15
916200,316,0,197,116,0.8,2,0,293.15,289.15
917100,363,0,217,145,0.93,2,0,293.15,289.15
918000,595,0,324,293,0,2,0,293.15,289.15
918900,570,0,319,268,0.33,2,0,293.15,289.15
919800,432,0,269,160,0,2,0,293.15,289.15
920700,424,0,265,156,0,2,0,293.15,289.15
921600,452,0,285,164,0.2,2,0,293.15,289.15
922500,721,0,419,320,0,2,0,293.15,289.15
923400,726,0,410,339,0,2,0,293.15,289.15
924300,827,0,321,503,0.13,2,0,293.15,289.15
925200,2924,0,677,2244,0.07,2,0,293.15,289.15
926100,2932,0,473,1209,0,2,0,293.15,289.15
927000,1823,0,333,254,0.47,2,0,293.15,289.15
927900,992,0,457,398,0,2,0,293.15,289.15
928800,383,0,230,150,0,2,0,293.15,289.15
929700,380,0,228,149,0.4,2,0,293.15,289.15
930600,617,0,316,299,0,2,0,293.15,289.15
931500,852,0,389,469,0,2,0,293.15,289.15
932400,838,0,463,406,0.13,2,0,293.15,289.15
933300,576,0,352,226,0.13,2,0,293.15,289.15
934200,935,0,406,526,0,2,0,293.15,289.15
935100,935,0,406,526,0.07,2,0,293.15,289.15
936000,565,0,346,223,0.4,2,0,293.15,289.15
936900,832,0,475,384,0,2,0,293.15,289.15
937800,649,0,391,267,0.8,2,0,293.15,289.15
938700,535,0,338,195,0.13,2,0,293.15,289.15
939600,535,0,338,195,0,2,0,293.15,291.15
940500,597,0,367,234,0,2,0,293.15,291.15
941400,761,0,440,341,0.8,2,0,293.15,291.15
942300,713,0,420,308,0,1,1,293.15,291.15
943200,469,0,301,165,0,1,1,293.15,291.15
944100,335,0,228,105,0,0,2,293.15,291.15
945000,286,0,180,109,0,0,2,293.15,291.15
945900,346,0,192,168,0,0,2,293.15,291.15
946800,337,0,181,172,0,0,2,289.15,291.15
947700,101,0,54,49,0,0,2,289.15,291.15
948600,50,0,31,16,0,0,2,289.15,291.15
949500,112,0,59,56,0,0,2,289.15,291.15
950400,203,0,105,110,0,0,2,289.15,291.15
951300,234,0,130,116,0,1,1,289.15,291.15
952200,196,0,112,92,0,1,1,289.15,291.15
953100,82,0,60,19,0,0,2,289.15,291.15
954000,144,0,88,59,0,0,2,289.15,291.15
954900,205,0,107,110,0,0,2,289.15,291.15
955800,139,0,72,73,0,0,2,289.15,291.15
956700,227,0,112,130,0,0,2,289.15,291.15
957600,50,0,31,16,0,0,2,289.15,291.15
958500,112,0,59,56,0,0,2,289.15,291.15
959400,195,0,97,109,0,0,2,289.15,291.15
960300,75,0,43,33,0,0,2,289.15,291.15
961200,240,0,118,138,0,0,2,289.15,291.15
962100,101,0,54,49,0,0,2,289.15,291.15
