#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
476100,1202,0,516,683,0.4,3,0,289.15,289.15
477000,537,0,302,247,0,4,0,289.15,289.15
477900,609,0,358,264,0.2,2,1,289.15,289.15
478800,397,0,246,152,0.07,1,1,289.15,289.15
479700,519,0,308,224,0,1,1,289.15,289.15
480600,429,0,276,155,0.4,1,1,289.15,289.15
481500,414,0,263,154,0,1,1,289.15,289.15
482400,935,0,384,567,0,1,1,289.15,289.15
483300,257,0,157,104,0.53,1,1,289.15,289.15
484200,246,0,140,110,2.27,1,1,289.15,289.15
485100,310,0,169,154,1.33,2,0,289.15,289.15
486000,250,0,162,86,0,1,0,289.15,289.15
486900,342,0,203,150,0,0,0,289.15,289.15
487800,367,0,214,167,0,0,0,289.15,289.15
488700,203,0,139,61,0,0,0,289.15,289.15
489600,263,0,145,125,0,1,0,289.15,289.15
490500,1110,0,306,232,0.8,2,0,289.15,289.15
491400,1628,0,223,158,0.13,2,0,289.15,289.15
492300,1270,0,347,274,0.07,2,0,289.15,289.15
493200,490,0,294,201,0.13,2,0,293.15,293.15
494100,422,0,265,155,0,2,0,293.15,293.15
495000,1203,0,491,723,0,2,0,293.15,293.15
495900,639,0,386,261,0.07,1,0,293.15,293.15
496800,660,0,394,275,0,1,0,293.15,293.15
497700,1388,0,511,893,0.13,2,0,293.15,293.15
498600,2457,0,558,1896,0,2,0,293.15,293.15
499500,1119,0,299,818,1.2,2,0,293.15,293.15
500400,452,0,248,216,0,2,0,293.15,293.15
501300,512,0,304,215,0.13,3,0,293.15,293.15
502200,693,0,405,305,0.53,3,0,293.15,293.15
503100,624,0,379,251,0.07,3,0,293.15,293.15
504000,535,0,338,195,0,3,0,293.15,293.15
504900,1376,0,493,885,0.13,3,0,293.15,293.15
505800,1223,0,500,736,0.13,3,0,293.15,293.15
506700,691,0,410,294,0.07,2,1,293.15,293.15
507600,725,0,426,316,0.53,2,1,293.15,293.15
508500,567,0,354,210,0.27,3,1,293.15,293.15
509400,569,0,354,211,0,3,1,293.15,293.15
510300,619,0,377,246,0,3,1,293.15,293.15
511200,703,0,415,302,0.8,3,1,289.15,291.15
512100,736,0,430,323,0.07,1,3,289.15,291.15
513000,572,0,343,237,0.4,1,3,289.15,291.15
513900,414,0,259,152,0.4,1,3,289.15,291.15
514800,503,0,317,183,0.4,1,3,289.15,291.15
515700,534,0,317,224,0,1,3,289.15,291.15
516600,441,0,249,212,0,0,4,289.15,291.15
517500,369,0,205,181,0,0,4,289.15,291.15
518400,184,0,115,67,0,0,4,289.15,291.15
519300,98,0,62,33,0,0,4,289.15,291.15
520200,50,0,31,16,0,0,4,289.15,291.15
521100,184,0,93,102,0,0,4,289.15,291.15
522000,343,0,166,204,0,0,4,289.15,291.15
522900,164,0,83,89,0,0,4,289.15,291.15
523800,50,0,31,16,0,0,4,289.15,291.15
524700,50,0,31,16,0,0,4,289.15,291.15
525600,60,0,36,23,0,0,4,289.15,291.15
526500,294,0,143,172,0,0,4,289.15,291.15
527400,312,0,152,184,0,0,4,289.15,291.15
528300,75,0,43,33,0,0,4,289.15,291.15
529200,50,0,31,16,0,0,4,289.15,291.15
530100,50,0,31,16,0,0,4,289.15,291.15
531000,91,0,50,43,0,0,4,289.15,291.15
531900,382,0,184,229,0,0,4,289.15,291.15
532800,218,0,108,124,0,0,4,289.15,291.15
533700,50,0,31,16,0,0,4,289.15,291.15
534600,50,0,31,16,0,0,4,289.15,291.15
535500,50,0,31,16,0,0,4,289.15,291.15
536400,198,0,99,111,0,0,4,289.15,291.15
537300,395,0,190,237,0,0,4,289.15,291.15
538200,98,0,53,47,0,0,4,289.15,291.15
539100,122,0,70,49,0,1,3,289.15,291.15
540000,170,0,97,70,0,1,3,293.15,289.15
540900,197,0,112,82,0,1,3,293.15,289.15
541800,318,0,154,188,0,0,3,293.15,289.15
542700,364,0,179,209,0.13,1,3,293.15,289.15
543600,170,0,97,70,0,1,3,293.15,289.15
544500,223,0,126,94,0.87,2,2,293.15,289.15
545400,183,0,104,76,0,1,2,293.15,289.15
546300,113,0,60,57,0,0,2,293.15,289.15
547200,377,0,182,225,0,0,2,293.15,289.15
548100,297,0,153,157,0,1,1,293.15,289.15
549000,594,0,178,413,0,1,1,293.15,289.15
549900,213,0,120,90,0,2,0,293.15,289.15
550800,360,0,215,143,0.8,2,0,289.15,289.15
551700,507,0,242,238,0.13,2,0,289.15,289.15
552600,1872,0,755,842,0.07,2,0,289.15,289.15
553500,2408,0,1031,1078,0.13,2,0,289.15,289.15
554400,736,0,198,232,0.4,1,0,289.15,289.15
555300,1855,0,276,274,0.2,1,0,289.15,289.15
556200,2131,0,284,298,0.4,1,0,289.15,289.15
557100,1739,0,389,818,0,2,0,289.15,289.15
558000,930,0,285,361,0.93,2,0,289.15,289.15
558900,753,0,201,250,0.13,2,0,289.15,289.15
559800,600,0,120,174,0,2,0,289.15,289.15
560700,2021,0,366,1348,0.13,2,0,289.15,289.15
561600,3324,0,655,2376,0.13,2,0,289.15,289.15
562500,2867,0,669,1915,0,3,0,289.15,289.15
563400,3137,0,726,2120,0.93,3,0,289.15,289.15
564300,842,0,278,258,0,3,0,289.15,289.15
565200,813,0,255,251,0,3,0,289.15,289.15
566100,1063,0,403,357,0,3,0,289.15,289.15
567000,1679,0,518,874,0.07,3,0,289.15,289.15
567900,1047,0,363,395,0.93,3,0,289.15,289.15
568800,986,0,331,363,0,3,0,289.15,289.15
569700,727,0,205,216,0,2,0,289.15,289.15
570600,718,0,196,216,0.8,2,0,289.15,289.15
571500,841,0,250,298,0.13,2,0,289.15,289.15
572400,1089,0,408,393,0.2,2,0,289.15,289.15
573300,913,0,299,321,0.47,2,0,289.15,289.15
574200,882,0,285,301,0.47,2,0,289.15,289.15
575100,1267,0,295,666,0.07,2,0,289.15,289.15
576000,438,0,270,168,0.13,2,0,289.15,289.15
576900,871,0,392,495,0.53,3,0,289.15,289.15
577800,780,0,350,437,0.93,3,0,289.15,289.15
578700,1097,0,413,696,0.27,3,0,289.15,289.15
579600,950,0,324,630,0,4,0,293.15,293.15
580500,305,0,184,117,0,4,0,293.15,293.15
581400,456,0,253,212,0.13,4,0,293.15,293.15
582300,829,0,348,497,0.13,4,0,293.15,293.15
583200,620,0,304,317,0.07,4,0,293.15,293.15
584100,759,0,437,335,0.8,4,0,293.15,293.15
585000,582,0,341,242,0.13,4,0,293.15,293.15
585900,521,0,320,201,0.13,4,0,293.15,293.15
586800,716,0,417,315,1.2,4,0,293.15,293.15
587700,664,0,385,266,0,4,0,293.15,293.15
588600,1012,0,371,342,0,4,0,293.15,293.15
589500,1095,0,409,395,1.33,3,0,293.15,293.15
590400,1217,0,388,523,0,3,0,293.15,293.15
591300,1441,0,453,692,0.13,4,0,293.15,293.15
592200,1247,0,438,522,0.13,4,0,293.15,293.15
593100,953,0,344,304,0,4,0,293.15,293.15
594000,1043,0,386,362,0.2,4,0,293.15,293.15
594900,1146,0,449,405,0,4,0,293.15,293.15
595800,892,0,305,281,0.07,4,0,293.15,293.15
596700,1661,0,515,860,0.07,4,0,293.15,293.15
597600,1054,0,391,369,0,4,0,289.15,291.15
598500,940,0,338,296,0.53,3,1,289.15,291.15
599400,1074,0,400,382,0.4,2,2,289.15,291.15
600300,1031,0,374,361,0,1,3,289.15,291.15
601200,722,0,276,270,0,1,3,289.15,291.15
602100,564,0,310,271,0,1,3,289.15,291.15
603000,530,0,254,276,0,1,3,289.15,291.15
603900,781,0,292,487,0.4,1,3,289.15,291.15
604800,526,0,291,248,0.13,1,3,289.15,291.15
605700,387,0,216,175,0.13,1,3,289.15,291.15
606600,827,0,290,552,0.13,1,3,289.15,291.15
607500,802,0,290,521,0.13,1,3,289.15,291.15
608400,681,0,238,441,0,1,3,289.15,291.15
609300,323,0,189,135,0.07,1,3,289.15,291.15
610200,370,0,205,178,0,1,3,289.15,291.15
611100,199,0,114,94,0,0,3,289.15,291.15
612000,251,0,128,139,0,0,3,289.15,291.15
612900,88,0,48,41,0,0,3,289.15,291.15
613800,50,0,31,16,0,0,3,289.15,291.15
614700,122,0,64,63,0,0,3,289.15,291.15
615600,205,0,102,116,0,0,3,289.15,291.15
616500,225,0,111,128,0,0,3,289.15,291.15
617400,189,0,95,106,0,0,3,289.15,291.15
618300,50,0,31,16,0,0,3,289.15,291.15
619200,50,0,31,16,0,0,3,289.15,291.15
620100,153,0,78,82,0,0,3,289.15,291.15
621000,248,0,122,143,0,0,3,289.15,291.15
621900,240,0,118,138,0,0,3,289.15,291.15
622800,101,0,54,49,0,0,3,289.15,291.15
623700,50,0,31,16,0,0,3,289.15,291.15
624600,50,0,31,16,0,0,3,289.15,291.15
625500,184,0,93,102,0,0,3,289.15,291.15
626400,305,0,148,180,0,0,3,293.15,289.15
627300,202,0,101,114,0,0,3,293.15,289.15
628200,111,0,65,44,0,1,2,293.15,289.15
629100,437,0,142,292,0.2,1,2,293.15,289.15
630000,743,0,208,533,1.07,1,2,293.15,289.15
630900,456,0,236,238,1.73,2,2,293.15,289.15
631800,512,0,262,274,0.13,3,1,293.15,289.15
632700,846,0,261,589,0.4,3,1,293.15,289.15
633600,250,0,141,106,0.13,3,1,293.15,289.15
634500,250,0,141,106,0.4,3,1,293.15,289.15
635400,291,0,160,133,0,3,1,293.15,289.15
636300,544,0,276,295,0.13,3,1,293.15,289.15
637200,856,0,304,570,0.07,3,1,289.15,289.15
638100,650,0,209,438,0,4,0,289.15,289.15
639000,462,0,203,256,0.13,3,0,289.15,289.15
639900,570,0,211,356,0.13,3,0,289.15,289.15
640800,522,0,289,241,0,3,0,289.15,289.15
641700,753,0,394,391,0.13,1,0,289.15,289.15
642600,508,0,283,231,0,1,0,289.15,289.15
643500,500,0,299,198,0.13,2,0,289.15,289.15
644400,493,0,304,186,0.07,2,0,289.15,289.15
645300,435,0,275,157,0,2,0,289.15,289.15
646200,641,0,368,293,0,2,0,289.15,289.15
647100,634,0,349,313,0,2,0,289.15,289.15
648000,202,0,126,73,0,2,0,289.15,289.15
648900,202,0,126,73,0,3,0,289.15,289.15
649800,202,0,126,73,0.13,3,0,289.15,289.15
650700,267,0,160,107,0.8,3,0,289.15,289.15
651600,663,0,360,332,0.53,3,0,289.15,289.15
652500,642,0,377,281,0.27,3,0,289.15,289.15
653400,449,0,288,158,0.07,3,0,289.15,289.15
654300,424,0,265,156,0.13,3,0,289.15,289.15
655200,383,0,236,144,0.53,2,0,289.15,289.15
656100,427,0,244,193,0,2,0,289.15,289.15
657000,1962,0,592,1401,0,2,0,289.15,289.15
657900,2557,0,621,1941,0.07,2,0,289.15,289.15
658800,1115,0,308,804,0,2,0,289.15,289.15
659700,242,0,148,91,0,2,0,289.15,289.15
660600,1353,0,394,957,0.93,2,0,289.15,289.15
661500,2563,0,586,1998,0,2,0,289.15,289.15
662400,1214,0,379,857,0.27,2,0,289.15,289.15
663300,327,0,184,144,0.07,2,0,289.15,289.15
664200,887,0,367,518,0,2,0,289.15,289.15
665100,504,0,309,192,0,2,0,289.15,289.15
666000,605,0,356,257,0,2,0,293.15,293.15
666900,766,0,430,360,0.8,3,0,293.15,293.15
667800,649,0,369,294,0,3,0,293.15,293.15
668700,456,0,279,176,0.4,3,0,293.15,293.15
669600,818,0,324,491,0,3,0,293.15,293.15
670500,1032,0,402,628,0,4,0,293.15,293.15
671400,1495,0,606,905,0.53,4,0,293.15,293.15
672300,753,0,438,334,0.07,4,0,293.15,293.15
673200,670,0,400,280,0.07,4,0,293.15,293.15
674100,535,0,338,195,0,4,0,293.15,293.15
675000,535,0,338,195,0,4,0,293.15,293.15
675900,624,0,379,251,0.07,4,0,293.15,293.15
676800,725,0,426,316,0.07,5,0,293.15,293.15
677700,805,0,486,333,0,4,0,293.15,293.15
678600,639,0,386,261,0,4,0,293.15,293.15
679500,535,0,338,195,1.27,3,0,293.15,293.15
680400,535,0,338,195,0,3,0,293.15,293.15
681300,801,0,479,337,0.07,4,0,293.15,293.15
682200,672,0,401,282,0,4,0,293.15,293.15
683100,690,0,409,294,1.07,3,1,293.15,293.15
684000,608,0,371,241,0,2,2,289.15,291.15
684900,535,0,338,195,0.67,2,2,289.15,291.15
685800,1144,0,464,686,0.07,2,2,289.15,291.15
686700,725,0,426,316,0.93,1,3,289.15,291.15
687600,318,0,202,121,0,0,4,289.15,291.15
688500,363,0,214,161,0,0,4,289.15,291.15
689400,132,0,76,57,0,0,4,289.15,291.15
690300,50,0,31,16,0,0,4,289.15,291.15
691200,215,0,107,122,0,0,4,289.15,291.15
692100,189,0,95,106,0,0,4,289.15,291.15
693000,122,0,64,63,0,0,4,289.15,291.15
693900,205,0,102,116,0,0,4,289.15,291.15
694800,60,0,36,23,0,0,4,289.15,291.15
695700,113,0,60,57,0,0,4,289.15,291.15
696600,240,0,118,138,0,0,4,289.15,291.15
697500,101,0,54,49,0,0,4,289.15,291.15
698400,153,0,78,82,0,0,4,289.15,291.15
699300,184,0,93,102,0,0,4,289.15,291.15
700200,50,0,31,16,0,0,4,289.15,291.15
701100,202,0,101,114,0,0,4,289.15,291.15
702000,202,0,101,114,0,0,4,289.15,291.15
702900,50,0,31,16,0,0,4,289.15,291.15
703800,184,0,93,102,0,0,4,289.15,291.15
704700,153,0,78,82,0,0,4,289.15,291.15
705600,101,0,54,49,0,0,4,289.15,291.15
706500,240,0,118,138,0,0,4,289.15,291.15
707400,113,0,60,57,0,0,4,289.15,291.15
708300,60,0,36,23,0,0,4,289.15,291.15
709200,205,0,102,116,0,0,4,289.15,291.15
710100,122,0,64,63,0,0,4,289.15,291.15
711000,189,0,95,106,0,0,4,289.15,291.15
711900,215,0,107,122,0,1,4,289.15,291.15
712800,101,0,59,39,0.4,1,4,289.15,291.15
713700,592,0,174,420,0.13,2,3,289.15,291.15
714600,376,0,196,192,0,2,3,289.15,291.15
715500,359,0,204,159,0,2,3,289.15,291.15
716400,472,0,257,230,0.8,2,3,289.15,291.15
717300,358,0,205,158,0,4,1,289.15,291.15
718200,282,0,170,109,0,4,1,289.15,291.15
719100,337,0,188,154,0.07,4,0,289.15,291.15
720000,405,0,212,206,0.47,3,0,293.15,293.15
720900,387,0,204,194,0.93,2,0,293.15,293.15
721800,427,0,222,220,0.4,1,0,293.15,293.15
722700,250,0,141,106,0,1,0,293.15,293.15
723600,250,0,141,106,0,1,0,293.15,293.15
724500,380,0,188,179,0.4,2,0,293.15,293.15
725400,790,0,201,299,0,2,0,293.15,293.15
726300,809,0,210,311,0,2,0,293.15,293.15
727200,1142,0,264,581,0.07,2,0,293.15,293.15
728100,658,0,159,193,0.07,2,0,293.15,293.15
729000,658,0,159,193,0,2,0,293.15,293.15
729900,903,0,295,315,0,1,0,293.15,293.15
730800,863,0,247,331,0.8,2,0,293.15,293.15
731700,1462,0,381,794,0,2,0,293.15,293.15
732600,3151,0,612,2168,0,2,0,293.15,293.15
733500,3534,0,525,1759,0,2,0,293.15,293.15
734400,1395,0,191,120,0,2,0,293.15,293.15
735300,581,0,338,257,0.8,2,0,293.15,293.15
736200,498,0,271,250,0.13,2,0,293.15,293.15
737100,420,0,252,175,0,2,0,293.15,293.15
738000,351,0,226,122,0.07,2,0,293.15,293.15
738900,444,0,283,158,0.13,1,0,293.15,293.15
739800,468,0,287,183,0.13,2,0,293.15,293.15
740700,703,0,391,335,0.8,2,0,293.15,293.15
741600,562,0,306,277,0.2,2,0,293.15,293.15
742500,312,0,186,124,0.13,1,0,293.15,293.15
743400,82,0,52,28,0,0,0,293.15,293.15
744300,50,0,31,16,0,0,0,293.15,293.15
745200,122,0,64,63,0,0,0,293.15,293.15
746100,395,0,190,237,0,0,0,293.15,293.15
747000,174,0,88,96,0,0,0,293.15,293.15
747900,50,0,31,16,0,0,0,293.15,293.15
748800,190,0,119,68,0,1,0,293.15,293.15
749700,621,0,209,409,0.53,1,0,293.15,293.15
750600,504,0,287,233,0,1,0,293.15,293.15
751500,722,0,395,356,0.13,1,0,293.15,293.15
752400,694,0,306,389,0.13,1,0,293.15,293.15
753300,437,0,206,228,0.07,2,0,293.15,293.15
754200,1208,0,323,883,0.07,3,0,293.15,293.15
755100,415,0,193,219,0.13,3,0,293.15,293.15
756000,1405,0,460,973,0.4,3,0,293.15,293.15
756900,923,0,355,589,0.2,4,0,293.15,293.15
757800,2262,0,577,1681,0,4,0,293.15,293.15
758700,2744,0,756,1985,0.13,4,0,293.15,293.15
759600,531,0,334,194,0.4,4,0,293.15,293.15
760500,1143,0,458,691,0.93,3,0,293.15,293.15
761400,869,0,486,414,0,2,0,293.15,293.15
762300,636,0,380,264,0.07,2,0,293.15,293.15
763200,535,0,338,195,0.13,1,0,293.15,293.15
764100,535,0,338,195,0.27,1,0,293.15,293.15
765000,516,0,321,193,0,1,0,293.15,293.15
765900,710,0,404,324,1.07,1,0,293.15,293.15
766800,824,0,468,382,0,1,0,293.15,293.15
767700,565,0,346,220,0,1,0,293.15,293.15
768600,515,0,322,191,0.07,1,0,293.15,293.15
769500,403,0,249,151,0,1,0,293.15,293.15
770400,946,0,333,617,1,1,0,293.15,293.15
771300,696,0,387,333,0,1,0,293.15,293.15
772200,763,0,439,342,0.53,1,0,293.15,293.15
773100,559,0,345,212,0,1,0,293.15,293.15
774000,535,0,338,195,0.4,3,0,289.15,291.15
774900,535,0,338,195,0,2,1,289.15,291.15
775800,655,0,387,281,0.13,1,3,289.15,291.15
776700,670,0,377,316,0.87,2,3,289.15,291.15
777600,549,0,321,238,0,1,4,289.15,291.15
778500,395,0,244,148,0,1,4,289.15,291.15
779400,282,0,170,109,0,1,4,289.15,291.15
780300,332,0,193,141,0.87,1,4,289.15,291.15
781200,240,0,118,138,0,0,5,289.15,291.15
782100,248,0,122,143,0,0,5,289.15,291.15
783000,153,0,78,82,0,0,5,289.15,291.15
783900,50,0,31,16,0,0,5,289.15,291.15
784800,50,0,31,16,0,0,5,289.15,291.15
785700,189,0,95,106,0,0,5,289.15,291.15
786600,225,0,111,128,0,0,5,289.15,291.15
787500,205,0,102,116,0,0,5,289.15,291.15
788400,122,0,64,63,0,0,5,289.15,291.15
789300,50,0,31,16,0,0,5,289.15,291.15
790200,88,0,48,41,0,0,5,289.15,291.15
791100,240,0,118,138,0,0,5,289.15,291.15
792000,167,0,85,91,0,0,5,289.15,291.15
792900,205,0,102,116,0,0,5,289.15,291.15
793800,91,0,50,43,0,0,5,289.15,291.15
794700,50,0,31,16,0,0,5,289.15,291.15
795600,177,0,89,97,0,0,5,289.15,291.15
796500,227,0,112,130,0,0,5,289.15,291.15
797400,122,0,64,63,0,0,5,289.15,291.15
798300,213,0,107,119,0,1,4,289.15,291.15
799200,191,0,108,82,0,1,4,289.15,291.15
800100,267,0,148,119,0.07,1,4,289.15,291.15
801000,440,0,228,228,0.67,1,4,289.15,291.15
801900,339,0,182,163,0.2,1,4,289.15,291.15
802800,287,0,152,142,0,1,4,289.15,291.15
803700,184,0,93,102,0,0,5,289.15,291.15
804600,50,0,31,16,0,0,5,289.15,291.15
805500,164,0,83,89,0,0,5,289.15,291.15
806400,240,0,118,138,0,0,5,293.15,293.15
807300,50,0,31,16,0,0,5,293.15,293.15
808200,184,0,93,102,0,0,4,293.15,293.15
809100,153,0,78,82,0,1,3,293.15,293.15
810000,86,0,53,31,0.07,2,2,293.15,293.15
810900,300,0,156,160,0,3,1,293.15,293.15
811800,288,0,157,139,0,3,1,293.15,293.15
812700,232,0,135,96,0.07,3,1,293.15,293.15
813600,370,0,195,188,0.27,3,1,293.15,293.15
814500,282,0,152,135,0,2,1,293.15,293.15
815400,311,0,166,153,0.13,3,0,293.15,293.15
816300,488,0,265,239,0,2,0,293.15,293.15
817200,204,0,116,87,0.2,2,0,293.15,293.15
818100,335,0,196,140,0,1,0,293.15,293.15
819000,486,0,269,230,0.13,1,0,293.15,293.15
819900,367,0,214,155,0.4,1,0,293.15,293.15
820800,481,0,263,234,0,1,0,293.15,293.15
821700,1081,0,181,160,0.07,2,0,293.15,293.15
822600,1529,0,168,110,0,2,0,293.15,293.15
823500,908,0,237,177,0.07,2,0,293.15,293.15
824400,469,0,263,219,0.53,2,0,293.15,293.15
825300,402,0,232,177,0.93,2,0,293.15,293.15
826200,493,0,274,235,0,1,0,293.15,293.15
827100,256,0,151,104,1.6,1,0,293.15,293.15
828000,184,0,109,72,0,1,0,293.15,293.15
828900,321,0,174,155,0,1,0,293.15,293.15
829800,744,0,249,506,0.13,1,0,293.15,293.15
830700,350,0,180,185,0.07,1,0,293.15,293.15
831600,334,0,176,168,0.2,1,0,293.15,293.15
832500,210,0,119,88,0.8,1,0,293.15,293.15
833400,210,0,119,88,0.13,1,0,293.15,293.15
834300,363,0,191,183,0.73,1,0,293.15,293.15
835200,429,0,223,221,0.87,1,0,293.15,293.15
836100,573,0,251,339,0.07,1,0,293.15,293.15
837000,555,0,204,352,0.87,1,0,293.15,293.15
837900,250,0,141,106,0.2,1,0,293.15,293.15
838800,260,0,146,113,0,1,0,293.15,293.15
839700,405,0,212,206,0,2,1,293.15,293.15
840600,487,0,250,258,0.53,1,1,293.15,293.15
841500,389,0,205,196,0.13,1,1,293.15,293.15
842400,183,0,104,76,0.07,1,1,293.15,293.15
843300,50,0,31,16,0,0,1,293.15,293.15
844200,91,0,50,43,0,0,0,293.15,293.15
845100,268,0,131,156,0,0,0,293.15,293.15
846000,281,0,137,164,0,0,0,293.15,293.15
846900,101,0,54,49,0,0,0,293.15,293.15
847800,61,0,37,21,0,0,0,293.15,293.15
848700,530,0,143,384,0.13,1,0,293.15,293.15
849600,276,0,154,127,0.4,1,0,293.15,293.15
850500,589,0,311,305,0.4,2,0,293.15,293.15
851400,444,0,245,213,0.2,2,0,293.15,293.15
852300,322,0,196,123,0.4,2,0,293.15,293.15
853200,1202,0,385,815,0.13,2,0,293.15,293.15
854100,409,0,255,152,0.07,2,0,293.15,293.15
855000,568,0,330,251,0.47,2,0,293.15,293.15
855900,771,0,430,371,0.13,2,0,293.15,293.15
856800,494,0,299,198,0.13,3,0,293.15,293.15
857700,414,0,259,152,0.53,2,0,293.15,293.15
858600,414,0,259,152,0.07,2,0,293.15,293.15
859500,386,0,254,129,0.4,0,2,293.15,293.15
860400,609,0,354,280,0,0,2,289.15,291.15
861300,573,0,323,274,0,0,2,289.15,291.15
862200,292,0,188,101,0,0,2,289.15,291.15
863100,203,0,131,70,0,0,2,289.15,291.15
864000,50,0,31,16,0,0,2,289.15,291.15
864900,98,0,53,47,0,0,2,289.15,291.15
865800,395,0,190,237,0,0,2,289.15,291.15
866700,198,0,99,111,0,0,2,289.15,291.15
867600,50,0,31,16,0,0,2,289.15,291.15
868500,50,0,31,16,0,0,2,289.15,291.15
869400,50,0,31,16,0,0,2,289.15,291.15
870300,218,0,108,124,0,0,2,289.15,291.15
871200,382,0,184,229,0,0,2,289.15,291.15
872100,91,0,50,43,0,0,2,289.15,291.15
873000,50,0,31,16,0,0,2,289.15,291.15
873900,50,0,31,16,0,0,2,289.15,291.15
874800,75,0,43,33,0.13,0,2,289.15,291.15
875700,376,0,187,213,0,1,2,289.15,291.15
876600,374,0,187,208,0,1,2,289.15,291.15
877500,92,0,53,37,0,0,3,289.15,291.15
878400,50,0,31,16,0,0,4,289.15,291.15
879300,50,0,31,16,0,0,4,289.15,291.15
880200,164,0,83,89,0,0,4,289.15,291.15
881100,343,0,166,204,0,0,4,289.15,291.15
882000,184,0,93,102,0,0,4,289.15,291.15
882900,50,0,31,16,0,0,4,289.15,291.15
883800,50,0,31,16,0,0,4,289.15,291.15
884700,63,0,37,24,0,0,4,289.15,291.15
885600,240,0,118,138,0,0,4,293.15,289.15
886500,286,0,139,167,0,0,4,293.15,289.15
887400,153,0,78,82,0,0,4,293.15,289.15
888300,50,0,31,16,0,0,4,293.15,289.15
889200,50,0,31,16,0,0,4,293.15,289.15
890100,151,0,78,81,0,0,4,293.15,289.15
891000,250,0,123,145,0,0,4,293.15,289.15
891900,218,0,108,124,0,0,4,293.15,289.15
892800,122,0,64,63,0,0,4,293.15,289.15
893700,50,0,31,16,0,0,4,293.15,289.15
894600,69,0,41,25,0,1,3,293.15,289.15
895500,352,0,180,188,0.4,2,2,293.15,289.15
896400,363,0,189,187,0.87,1,2,289.15,289.15
897300,397,0,208,202,0,2,1,289.15,289.15
898200,251,0,138,115,0,2,1,289.15,289.15
899100,242,0,135,104,0.07,3,0,289.15,289.15
900000,325,0,173,159,3.47,3,0,289.15,289.15
900900,360,0,184,192,0.13,2,0,289.15,289.15
901800,510,0,142,194,0,2,0,289.15,289.15
902700,774,0,198,285,0,2,0,289.15,289.15
903600,661,0,152,204,0,4,0,289.15,289.15
904500,744,0,207,231,1.67,3,0,289.15,289.15
905400,1518,0,423,807,0,3,0,289.15,289.15
906300,875,0,279,302,3.33,3,0,289.15,289.15
907200,1406,0,371,738,0.13,3,0,289.15,289.15
908100,882,0,291,298,0.07,2,1,289.15,289.15
909000,538,0,93,139,0.4,2,1,289.15,289.15
909900,706,0,186,221,0,2,1,289.15,289.15
910800,689,0,255,268,0,2,1,289.15,289.15
911700,363,0,221,142,0.87,2,1,289.15,289.15
912600,1086,0,415,682,0.07,2,1,289.15,289.15
913500,549,0,335,221,0,2,1,289.15,289.15
914400,415,0,272,141,0.47,1,1,289.15,289.15
915300,980,0,416,578,0,1,1,289.15,289.15
916200,576,0,346,241,0.07,2,1,289.15,289.15
917100,334,0,210,122,0.4,2,1,289.15,289.15
918000,550,0,318,245,0,2,1,289.15,289.15
918900,858,0,476,386,0.07,2,1,289.15,289.15
919800,1828,0,822,1010,0,2,1,289.15,289.15
920700,1657,0,729,944,0,2,1,289.15,289.15
921600,409,0,246,165,0,2,1,289.15,289.15
922500,335,0,200,136,0.13,2,1,289.15,289.15
923400,521,0,299,234,0.13,2,1,289.15,289.15
924300,1069,0,422,649,0.07,2,1,289.15,289.15
925200,687,0,408,292,0,2,1,293.15,293.15
926100,687,0,408,292,0.13,2,1,293.15,293.15
927000,1666,0,530,1134,0,2,1,293.15,293.15
927900,2565,0,622,1947,0.07,2,1,293.15,293.15
928800,829,0,284,558,0.07,2,1,293.15,293.15
929700,711,0,237,477,0.13,2,1,293.15,293.15
930600,536,0,299,253,0.2,2,1,293.15,293.15
931500,466,0,278,192,0.13,2,1,293.15,293.15
932400,1205,0,339,661,0,2,1,293.15,293.15
933300,921,0,306,319,0,2,1,293.15,293.15
934200,1034,0,374,368,0,2,1,293.15,293.15
935100,1079,0,402,385,0.13,3,1,293.15,293.15
936000,1105,0,414,401,0.13,3,1,293.15,293.15
936900,914,0,315,294,0.07,4,0,293.15,293.15
937800,925,0,325,294,0,3,1,293.15,293.15
938700,1074,0,400,382,0.4,3,1,293.15,293.15
939600,677,0,403,285,0,3,1,293.15,293.15
940500,836,0,499,353,0,3,1,293.15,293.15
941400,611,0,373,243,0.13,3,1,293.15,293.15
942300,535,0,338,195,0.13,3,1,293.15,293.15
943200,546,0,343,201,0.8,3,1,289.15,291.15
944100,779,0,469,323,0,3,1,289.15,291.15
945000,707,0,404,320,0,3,1,289.15,291.15
945900,1097,0,474,639,0.6,3,1,289.15,291.15
946800,524,0,327,194,0.07,2,2,289.15,291.15
947700,524,0,327,194,0.2,1,3,289.15,291.15
948600,460,0,278,183,0,1,3,289.15,291.15
949500,583,0,332,267,0.07,1,3,289.15,291.15
950400,540,0,286,274,0,1,3,289.15,291.15
951300,339,0,182,163,0,1,3,289.15,291.15
952200,250,0,141,106,0,1,3,289.15,291.15
953100,250,0,141,106,0.07,1,3,289.15,291.15
954000,256,0,138,123,0.13,1,3,289.15,291.15
954900,319,0,155,189,0,0,4,289.15,291.15
